PM2.5,PM10
0.5055565396073914,0.3961950139003988
0.48591935684212384,0.4627050291744349
0.5055565396073914,0.4793325329929439
0.5055565396073914,0.4128225177189078
0.44664499131158863,0.4128225177189078
0.44664499131158863,0.3961950139003988
0.46628217407685624,0.37956751008188977
0.525193722372659,0.529215044448471
0.525193722372659,0.5790975559039981
0.5448309051379266,0.5957250597225072
0.48591935684212384,0.4627050291744349
0.36809626025051817,0.34631250244487166
0.36809626025051817,0.34631250244487166
0.36809626025051817,0.3629400062633807
0.427007808546321,0.4128225177189078
-0.06392176058536929,0.09689994516723617
-0.12283330888117212,0.0636449375302181
-0.10319612611590451,0.08027244134872713
-0.04428457782010168,0.14678245662276326
-0.024647395054834067,0.16340996044127232
-0.005010212289566453,0.18003746425978134
0.427007808546321,0.4793325329929439
0.48591935684212384,0.5624700520854892
0.525193722372659,0.4627050291744349
0.48591935684212384,0.4128225177189078
0.48591935684212384,0.42945002153741685
0.427007808546321,0.42945002153741685
0.48591935684212384,0.5790975559039981
0.525193722372659,0.6289800673595253
0.6037424534337295,0.7121175864520705
0.5644680879031942,0.5957250597225072
0.5644680879031942,0.5957250597225072
0.5841052706684619,0.5957250597225072
0.6430168189642648,0.6622350749965433
0.6822911844948,0.6788625788150523
0.6233796361989972,0.6289800673595253
0.6233796361989972,0.6289800673595253
0.7412027327906028,0.7453725940890885
0.8197514638516732,0.8285101131816337
0.8197514638516732,0.8285101131816337
0.780477098321138,0.8118826093631246
0.7215655500253352,0.7952551055446155
0.6822911844948,0.7121175864520705
0.7215655500253352,0.6788625788150523
0.7215655500253352,0.7453725940890885
0.6037424534337295,0.5957250597225072
0.5841052706684619,0.5957250597225072
0.6233796361989972,0.6123525635410162
0.6430168189642648,0.6123525635410162
0.6430168189642648,0.6289800673595253
0.7215655500253352,0.6954900826335614
0.6626540017295324,0.7453725940890885
0.6626540017295324,0.7453725940890885
0.6626540017295324,0.7453725940890885
0.6233796361989972,0.5957250597225072
0.6233796361989972,0.5790975559039981
0.5644680879031942,0.529215044448471
0.5644680879031942,0.529215044448471
0.6822911844948,0.7786276017261066
0.6822911844948,0.7786276017261066
0.6626540017295324,0.7121175864520705
0.7215655500253352,0.7952551055446155
0.7215655500253352,0.7952551055446155
0.6626540017295324,0.6954900826335614
0.6430168189642648,0.6788625788150523
0.8001142810864056,0.8950201284556698
0.6822911844948,0.7786276017261066
0.8590258293822085,0.8118826093631246
0.8590258293822085,0.8118826093631246
0.8590258293822085,0.8451376170001427
0.8786630121474761,0.8617651208186518
0.8197514638516732,0.7952551055446155
0.8197514638516732,0.8118826093631246
0.8983001949127437,0.9449026399111969
0.8786630121474761,0.9282751360926879
0.8786630121474761,0.9282751360926879
0.8197514638516732,0.8451376170001427
0.8197514638516732,0.8451376170001427
0.8983001949127437,0.8783926246371607
0.7608399155558704,0.7121175864520705
0.7019283672600676,0.7121175864520705
0.8590258293822085,0.978157647548215
0.8590258293822085,0.9282751360926879
0.8590258293822085,0.7620000979075975
0.9179373776780113,0.8783926246371607
0.9179373776780113,0.8783926246371607
0.9179373776780113,0.8783926246371607
0.8197514638516732,0.7786276017261066
0.8001142810864056,0.7952551055446155
0.7215655500253352,0.7952551055446155
0.780477098321138,0.8451376170001427
0.8001142810864056,0.8783926246371607
0.8001142810864056,0.8451376170001427
0.8197514638516732,0.8285101131816337
0.8001142810864056,0.8285101131816337
0.8983001949127437,0.9449026399111969
0.9572117432085465,1.028040159003742
0.8197514638516732,0.8950201284556698
0.8983001949127437,0.8617651208186518
0.9964861087390817,0.9615301437297059
0.9964861087390817,0.9615301437297059
0.8786630121474761,0.8783926246371607
0.8786630121474761,0.8783926246371607
0.8393886466169408,0.8285101131816337
0.7412027327906028,0.7453725940890885
0.8001142810864056,0.7287450902705794
0.8001142810864056,0.7287450902705794
0.8001142810864056,0.7786276017261066
0.7412027327906028,0.6788625788150523
0.7608399155558704,0.6954900826335614
0.780477098321138,0.8617651208186518
0.780477098321138,0.8617651208186518
0.7608399155558704,0.8617651208186518
0.8001142810864056,0.8285101131816337
0.8786630121474761,0.9282751360926879
0.8001142810864056,0.8285101131816337
0.8983001949127437,0.8451376170001427
0.8786630121474761,0.8285101131816337
0.8001142810864056,0.8118826093631246
0.6626540017295324,0.7287450902705794
0.780477098321138,0.8118826093631246
0.780477098321138,0.8118826093631246
0.8393886466169408,0.8783926246371607
0.8001142810864056,0.7453725940890885
0.8001142810864056,0.7620000979075975
0.8197514638516732,0.7620000979075975
0.8197514638516732,0.7620000979075975
0.8393886466169408,0.8783926246371607
0.8393886466169408,0.8783926246371607
0.780477098321138,0.7453725940890885
0.780477098321138,0.7453725940890885
0.8590258293822085,0.7620000979075975
0.8786630121474761,0.7786276017261066
0.7412027327906028,0.6788625788150523
0.8393886466169408,0.8451376170001427
0.8393886466169408,0.7786276017261066
0.8393886466169408,0.7786276017261066
0.6822911844948,0.7121175864520705
0.780477098321138,0.8783926246371607
0.8197514638516732,0.8451376170001427
0.6822911844948,0.6954900826335614
0.6430168189642648,0.7121175864520705
0.6430168189642648,0.7121175864520705
0.5644680879031942,0.7287450902705794
0.6430168189642648,0.7620000979075975
0.6430168189642648,0.7786276017261066
0.7019283672600676,0.7620000979075975
0.780477098321138,0.7952551055446155
0.780477098321138,0.7952551055446155
0.7412027327906028,0.7453725940890885
0.8001142810864056,0.7952551055446155
0.8001142810864056,0.7952551055446155
0.7019283672600676,0.7121175864520705
0.7019283672600676,0.7287450902705794
0.7019283672600676,0.7453725940890885
0.780477098321138,0.7453725940890885
0.7608399155558704,0.6954900826335614
0.8197514638516732,0.8118826093631246
0.8786630121474761,0.8118826093631246
0.8393886466169408,0.8118826093631246
0.8393886466169408,0.8118826093631246
0.9179373776780113,0.8783926246371607
0.7608399155558704,0.6954900826335614
0.7412027327906028,0.6954900826335614
0.6430168189642648,0.6123525635410162
0.8197514638516732,0.8617651208186518
0.7215655500253352,0.7620000979075975
0.7215655500253352,0.7620000979075975
0.8393886466169408,0.8118826093631246
0.8393886466169408,0.8118826093631246
0.8393886466169408,0.8285101131816337
0.8001142810864056,0.9116476322741788
